id,marketing_channel,account_creation_method,country_code,loyalty_program,created_on
f67af2d2,direct,desktop,US,0,2/5/20
97408ef8,direct,desktop,IL,0,2/5/20
5672f434,direct,desktop,US,0,2/5/20
ba9bf80e,direct,desktop,US,0,2/5/20
bc88bbae,direct,desktop,DK,1,2/5/20
f5eb05f2,direct,desktop,US,1,2/5/20
25acfaa0,direct,desktop,ES,0,2/5/20
1ffb280d,direct,desktop,US,1,2/5/20
ca591ab2,direct,desktop,KR,0,2/5/20
462269c4,direct,desktop,ES,0,2/5/20
a031d5b0,direct,desktop,GB,0,2/5/20
d594f127,direct,desktop,US,0,2/5/20
ba62e8b2,direct,desktop,US,0,2/5/20
ef097a30,direct,desktop,US,0,2/5/20
bb575c3f,direct,desktop,US,0,2/5/20
15e82365,direct,desktop,ES,0,2/5/20
4914c27f,direct,desktop,US,0,2/5/20
212e046e,direct,desktop,MX,1,2/5/20
84c364f4,direct,desktop,MX,1,2/5/20
e3abe810,direct,desktop,US,1,2/5/20
e2bfbe35,direct,desktop,HK,1,2/5/20
b22ca000,direct,desktop,US,1,2/5/20
93cf20d5,direct,desktop,DE,0,2/5/20
798db59c,direct,desktop,PT,0,2/5/20
26d6e3bb,direct,desktop,US,0,2/5/20
675eb3ad,direct,desktop,US,1,2/5/20
bdac25f1,direct,desktop,FR,1,2/5/20
38010089,direct,desktop,IN,0,2/5/20
3f7a8cce,direct,desktop,US,1,2/5/20
f996adf3,direct,desktop,US,0,2/5/20
f50a0459,direct,desktop,US,0,2/5/20
93aab333,direct,desktop,NO,1,2/5/20
b6a0ce97,direct,desktop,AT,0,2/5/20
e8419bb5,direct,desktop,US,0,2/5/20
dc1713d2,direct,desktop,GB,0,2/5/20
a56b255a,direct,desktop,US,1,2/5/20
5488855e,direct,desktop,GB,1,2/5/20
4ff7f586,direct,desktop,US,0,2/5/20
85b64231,direct,desktop,US,1,2/5/20
eaa6f4dd,direct,desktop,US,0,2/5/20
c1f7b6c9,direct,desktop,SE,0,2/5/20
9e5e38e1,direct,desktop,GB,0,2/5/20
d515b39f,direct,desktop,DE,1,2/5/20
4e9973d6,direct,desktop,US,1,2/5/20
78ac5c2f,direct,desktop,US,0,2/5/20
6fab915f,direct,desktop,DE,0,2/5/20
b1244641,direct,desktop,US,0,10/18/20
7bbefdde,direct,desktop,AU,0,10/18/20
90c8d90f,direct,desktop,US,0,10/18/20
6fe253fb,direct,desktop,KR,1,10/18/20
bfb9f9ae,direct,desktop,US,0,10/18/20
ab1d5a29,direct,desktop,KZ,0,10/18/20
61bb1018,direct,desktop,US,0,10/18/20
2cc8d2aa,direct,desktop,CA,0,10/18/20
654577a6,direct,desktop,US,0,10/18/20
b31b1d7b,direct,desktop,AU,0,10/18/20
14d493e1,direct,desktop,GB,0,10/18/20
eae23205,direct,desktop,AU,1,10/18/20
f585b2fb,direct,desktop,GB,0,10/18/20
47c61f7a,direct,desktop,US,1,10/18/20
e1a59508,direct,desktop,PL,0,10/18/20
73207a6e,direct,desktop,US,0,10/18/20
fc4702e5,direct,desktop,ES,0,10/18/20
04673efa,direct,desktop,JP,0,10/18/20
ade22ef4,direct,desktop,US,0,10/18/20
f4a9cd89,direct,desktop,TR,1,10/18/20
40198bbb,direct,desktop,CA,1,10/18/20
d356f650,direct,desktop,CA,0,10/18/20
f1a69418,direct,desktop,HU,0,10/18/20
b97c92dd,direct,desktop,BE,0,10/18/20
08364b28,direct,desktop,US,0,10/18/20
b3630228,direct,desktop,DE,0,10/18/20
57ca07a6,direct,desktop,US,0,10/18/20
b3838dc7,direct,desktop,BR,1,10/18/20
8b5957cb,direct,desktop,US,0,10/18/20
d426965c,direct,desktop,AE,1,10/18/20
46d077e1,direct,desktop,IL,0,10/18/20
1a0b2272,direct,desktop,US,1,10/18/20
a092b3e5,direct,desktop,ES,0,10/18/20
5c31f894,direct,desktop,BE,0,10/18/20
c7ce124c,direct,desktop,US,1,10/18/20
432ba8ca,direct,desktop,FR,0,10/18/20
9e30df11,direct,desktop,AT,0,10/18/20
6f01ce93,direct,desktop,US,1,10/18/20
0bcace05,direct,desktop,US,0,10/18/20
add5e8cb,direct,desktop,US,0,10/18/20
97c34d09,direct,desktop,IT,0,10/18/20
dbc1748e,direct,desktop,PL,1,10/18/20
007b0469,direct,desktop,JP,0,10/18/20
83f607f4,direct,desktop,US,0,10/18/20
525e657e,direct,desktop,US,0,10/18/20
7f998b75,direct,desktop,US,0,10/18/20
4d96f52a,direct,desktop,CL,1,10/18/20
41528f6e,direct,desktop,US,0,7/1/21
092d565f,direct,desktop,SE,1,7/1/21
7a8198bd,direct,desktop,PE,1,7/1/21
aea038e6,direct,desktop,GB,1,7/1/21
b1041c8e,direct,desktop,US,0,7/1/21
132688df,direct,desktop,AU,0,7/1/21
14e872e5,direct,desktop,AU,1,7/1/21
641e007d,direct,desktop,US,1,7/1/21
f2ba94a6,direct,desktop,CO,1,7/1/21
97054aea,direct,desktop,US,1,7/1/21
4f358760,direct,desktop,AU,0,7/1/21
7b4a4d1f,direct,desktop,GB,0,7/1/21
938e7b74,direct,desktop,GB,0,7/1/21
f267350e,direct,desktop,UA,0,7/1/21
87d0881c,direct,desktop,AU,1,7/1/21
e3872bd1,direct,desktop,DE,1,7/1/21
f286b875,direct,desktop,CA,0,7/1/21
243b0c2d,direct,desktop,US,1,7/1/21
48960a76,direct,desktop,US,1,7/1/21
861f3b00,direct,desktop,US,0,7/1/21
01679ad1,direct,desktop,NL,1,7/1/21
5f643d01,direct,desktop,US,1,7/1/21
35247aa5,direct,desktop,US,1,7/1/21
870dd898,direct,desktop,ES,1,7/1/21
b28fe1ca,direct,desktop,AU,1,7/1/21
00ca30b8,direct,desktop,US,1,7/1/21
ddfd650a,direct,desktop,US,1,7/1/21
79c90e70,direct,desktop,US,0,7/1/21
4e6e9eb2,direct,desktop,CA,0,7/1/21
b4b879ba,direct,desktop,US,0,7/1/21
9ae553d7,direct,desktop,BE,1,7/1/21
f14b5fc5,direct,desktop,FR,1,7/1/21
e7235c28,direct,desktop,US,1,7/1/21
6f530833,direct,desktop,GB,1,7/1/21
f1b692ef,direct,desktop,US,1,7/1/21
8cbce0e0,direct,desktop,IN,0,7/1/21
03c3d854,direct,desktop,NZ,0,7/1/21
a799f67e,direct,desktop,CU,0,7/1/21
bbf30015,direct,desktop,US,0,7/1/21
c60c0cf5,direct,desktop,IT,1,7/1/21
3c0bf0cc,direct,desktop,US,1,7/1/21
8d5f8047,direct,desktop,US,0,7/1/21
986fcc59,direct,desktop,AU,0,7/1/21
a79b6763,direct,desktop,MX,0,7/1/21
355c61d9,direct,desktop,US,0,7/1/21
2ba65ddf,direct,desktop,US,0,7/1/21
040e7af7,direct,desktop,JP,0,3/14/22
ed036c65,direct,desktop,US,0,3/14/22
7c1da61d,direct,desktop,AU,0,3/14/22
4d90a743,direct,desktop,GB,1,3/14/22
634f204d,direct,desktop,CA,1,3/14/22
858e89bf,direct,desktop,BE,0,3/14/22
59963900,direct,desktop,US,1,3/14/22
39c4a345,direct,desktop,US,1,3/14/22
a1bd2bca,direct,desktop,US,1,3/14/22
9e687467,direct,desktop,CH,1,3/14/22
d4d407ea,direct,desktop,JP,0,3/14/22
42a365e4,direct,desktop,CH,1,3/14/22
e3b3df53,direct,desktop,US,1,3/14/22
5152da81,direct,desktop,US,1,3/14/22
2259d4de,direct,desktop,GB,1,3/14/22
8d722b29,direct,desktop,CA,1,3/14/22
408c5c9b,direct,desktop,GR,0,3/14/22
dd6dcb2b,direct,desktop,US,1,3/14/22
84b631bb,direct,desktop,US,1,3/14/22
d4c313e4,direct,desktop,US,0,3/14/22
d76c57f8,direct,desktop,GE,0,3/14/22
8ad7bcca,direct,desktop,GB,1,3/14/22
ffd37b9f,direct,desktop,US,1,3/14/22
5292e2fb,direct,desktop,JP,1,3/14/22
99320360,direct,desktop,GB,1,3/14/22
4d781047,direct,desktop,ZA,0,3/14/22
c4c50976,direct,desktop,US,1,3/14/22
e54fa7ab,direct,desktop,US,1,3/14/22
515eafa8,direct,desktop,US,1,3/14/22
0fbe62c6,direct,desktop,SE,1,3/14/22
d53758a3,direct,desktop,US,1,3/14/22
ffb5246e,direct,desktop,US,0,3/14/22
34049287,direct,desktop,FI,1,3/14/22
37ddab24,direct,desktop,KR,0,3/14/22
4327172,direct,desktop,GB,1,3/14/22
697fe635,direct,desktop,GB,1,3/14/22
c326fa01,direct,desktop,GB,1,3/14/22
51b8a2f4,direct,desktop,US,0,5/26/19
4472839f,direct,desktop,US,0,5/26/19
5e3ed8d0,direct,desktop,DE,0,5/26/19
73c7484e,direct,desktop,US,0,5/26/19
5dfdfbcf,direct,desktop,US,0,5/26/19
6738425b,direct,desktop,GB,0,5/26/19
44d9e8f2,direct,desktop,CA,0,5/26/19
647e1d92,direct,desktop,US,0,5/26/19
27ba7726,direct,desktop,AU,0,5/26/19
53f166df,direct,desktop,SG,0,5/26/19
9c493ca0,direct,desktop,NG,0,5/26/19
62058adf,direct,desktop,US,0,5/26/19
f42532ed,direct,desktop,CA,0,5/26/19
ff8dd184,direct,desktop,US,0,5/26/19
94c7b0da,direct,desktop,GB,0,5/26/19
da47133c,direct,desktop,FR,0,5/26/19
5d4ee586,direct,desktop,GB,0,5/26/19
04a5cfee,direct,desktop,AR,0,5/26/19
c3ba94c0,direct,desktop,TH,0,5/26/19
77d3572d,direct,desktop,RU,0,5/26/19
d9cd5614,direct,desktop,ES,0,5/26/19
5c8f2b1b,direct,desktop,BR,0,5/26/19
6b90f05e,direct,desktop,TH,0,5/26/19
1bc2ca1d,direct,desktop,AU,0,5/26/19
adcc4c2f,direct,desktop,US,0,5/26/19
797bdcce,direct,desktop,DE,0,5/26/19
e81e7c13,direct,desktop,CA,0,5/26/19
55046105,direct,desktop,GB,0,5/26/19
f5bb3cd3,direct,desktop,US,0,5/26/19
78d83be3,direct,desktop,NO,0,5/26/19
fb115799,direct,desktop,US,1,5/26/19
cd437123,direct,desktop,US,0,5/26/19
f96da57f,direct,desktop,FR,0,2/6/20
f9a11cdf,direct,desktop,GB,0,2/6/20
428d6318,direct,desktop,CA,0,2/6/20
476158b6,direct,desktop,US,0,2/6/20
d3a79f3d,direct,desktop,BE,0,2/6/20
6c291009,direct,desktop,US,1,2/6/20
d2658f88,direct,desktop,IT,0,2/6/20
67edf4de,direct,desktop,LU,0,2/6/20
4c23cd21,direct,desktop,US,0,2/6/20
f84f4234,direct,desktop,US,0,2/6/20
b4d256e1,direct,desktop,TH,0,2/6/20
2b8081ac,direct,desktop,NZ,1,2/6/20
7be01a52,direct,desktop,US,0,2/6/20
d4386f96,direct,desktop,FR,0,2/6/20
b8903e1e,direct,desktop,US,0,2/6/20
cc541df1,direct,desktop,US,1,2/6/20
4fa126a3,direct,desktop,VE,0,2/6/20
b4a41451,direct,desktop,CH,0,2/6/20
ed0d3571,direct,desktop,US,0,2/6/20
381e8074,direct,desktop,US,0,2/6/20
692cdfb1,direct,desktop,US,0,2/6/20
15dadfa8,direct,desktop,GB,0,2/6/20
5d62b905,direct,desktop,NL,0,2/6/20
6355ef8a,direct,desktop,US,0,2/6/20
b80ca12a,direct,desktop,US,0,2/6/20
94fae215,direct,desktop,MY,0,2/6/20
9f05987f,direct,desktop,US,0,2/6/20
07b769ee,direct,desktop,US,1,2/6/20
91c602d7,direct,desktop,GB,1,2/6/20
c3dbfe6f,direct,desktop,FR,0,2/6/20
a52cec18,direct,desktop,AU,0,2/6/20
e2b5a628,direct,desktop,US,1,2/6/20
15532dd4,direct,desktop,US,0,2/6/20
24afa95b,direct,desktop,CA,1,2/6/20
ae760ea8,direct,desktop,GB,1,2/6/20
2bf5db0d,direct,desktop,US,0,2/6/20
cf055ccc,direct,desktop,US,0,2/6/20
308494d3,direct,desktop,US,1,2/6/20
303588d7,direct,desktop,DE,0,2/6/20
2deb572f,direct,desktop,DE,0,2/6/20
7c2ef5f7,direct,desktop,NL,0,2/6/20
2688667f,direct,desktop,ES,0,2/6/20
3f465c28,direct,desktop,CN,1,2/6/20
74d98d50,direct,desktop,AU,0,2/6/20
5368a428,direct,desktop,CH,0,2/6/20
c072c7eb,direct,desktop,AL,1,2/6/20
8afce37f,direct,desktop,AU,0,2/6/20
7d786455,direct,desktop,GB,0,2/6/20
2020cec4,direct,desktop,CL,0,2/6/20
21c94098,direct,desktop,US,0,2/6/20
a07b0257,direct,desktop,US,1,2/6/20
f82d7e75,direct,desktop,US,0,2/6/20
fd7267dc,direct,desktop,US,0,2/6/20
2bce00cf,direct,desktop,HK,0,2/6/20
f3f550e7,direct,desktop,SA,0,2/6/20
3eab6466,direct,desktop,DE,0,2/6/20
d30bb1cf,direct,desktop,GB,1,2/6/20
723c9bdc,direct,desktop,US,0,10/19/20
12487154,direct,desktop,SA,1,10/19/20
1085cd6e,direct,desktop,US,1,10/19/20
5883cf96,direct,desktop,IE,1,10/19/20
227b7af9,direct,desktop,US,1,10/19/20
6cd77d38,direct,desktop,US,1,10/19/20
cafab0c5,direct,desktop,US,1,10/19/20
67f1fddc,direct,desktop,US,1,10/19/20
71a1004d,direct,desktop,US,0,10/19/20
547ab244,direct,desktop,AU,0,10/19/20
cabaa025,direct,desktop,IE,0,10/19/20
450319b2,direct,desktop,TW,0,10/19/20
3dbab787,direct,desktop,US,0,10/19/20
389a82b1,direct,desktop,US,0,10/19/20
d53e2020,direct,desktop,IN,1,10/19/20
c2fd3ccb,direct,desktop,US,1,10/19/20
86b51368,direct,desktop,US,0,10/19/20
b529ecc5,direct,desktop,CA,1,10/19/20
1e5a67c2,direct,desktop,JP,0,10/19/20
08544a20,direct,desktop,US,1,10/19/20
3dbf2aeb,direct,desktop,GB,0,10/19/20
be480276,direct,desktop,US,1,10/19/20
04a8579d,direct,desktop,DK,1,10/19/20
f0524b9d,direct,desktop,AU,0,10/19/20
f3f42a28,direct,desktop,IE,0,10/19/20
300d990a,direct,desktop,FR,1,10/19/20
e64f2e51,direct,desktop,AU,0,10/19/20
4d5cb69b,direct,desktop,IT,0,10/19/20
95884100000,direct,desktop,NZ,0,10/19/20
f9d51fe8,direct,desktop,BE,1,10/19/20
4dba5dc6,direct,desktop,US,0,10/19/20
0ecde189,direct,desktop,US,1,10/19/20
1176042,direct,desktop,US,1,10/19/20
09edbc36,direct,desktop,CO,1,10/19/20
ea9c8115,direct,desktop,GB,0,10/19/20
59b25cff,direct,desktop,US,0,10/19/20
642c7eaf,direct,desktop,US,0,7/2/21
dcaa0abd,direct,desktop,DK,1,7/2/21
ae24d24e,direct,desktop,US,0,7/2/21
36ed7852,direct,desktop,US,0,7/2/21
77b25196,direct,desktop,CO,1,7/2/21
606bba22,direct,desktop,US,1,7/2/21
109d656b,direct,desktop,US,0,7/2/21
0d25edb2,direct,desktop,US,0,7/2/21
dd88c29f,direct,desktop,CZ,1,7/2/21
36f54754,direct,desktop,US,1,7/2/21
e01e3e18,direct,desktop,IE,0,7/2/21
f728b099,direct,desktop,BR,1,7/2/21
1f42d186,direct,desktop,NL,0,7/2/21
721e1d53,direct,desktop,US,0,7/2/21
9333f3f0,direct,desktop,US,1,7/2/21
df55fb7e,direct,desktop,US,0,7/2/21
35e0f226,direct,desktop,US,0,7/2/21
582e4bcf,direct,desktop,BR,0,7/2/21
49b8872e,direct,desktop,US,1,7/2/21
2920e9f9,direct,desktop,US,0,7/2/21
9c61cfdc,direct,desktop,FI,1,7/2/21
2f18d7f4,direct,desktop,US,1,7/2/21
3ffac22e,direct,desktop,PR,1,7/2/21
f3cf3175,direct,desktop,JP,0,7/2/21
7c114871,direct,desktop,US,0,7/2/21
0e1751e0,direct,desktop,CA,1,7/2/21
2accac19,direct,desktop,US,0,7/2/21
0c3a268a,direct,desktop,US,1,7/2/21
29f784d9,direct,desktop,US,0,7/2/21
8507b641,direct,desktop,BR,0,7/2/21
dd7d940f,direct,desktop,NZ,0,7/2/21
467617a1,direct,desktop,AU,1,7/2/21
3686d252,direct,desktop,US,1,7/2/21
4e447d0b,direct,desktop,US,0,7/2/21
de7c0e09,direct,desktop,US,0,7/2/21
194c497c,direct,desktop,US,0,7/2/21
247cf0ce,direct,desktop,US,1,3/15/22
a5dd20ca,direct,desktop,TR,1,3/15/22
f12d52c4,direct,desktop,US,1,3/15/22
7a103373,direct,desktop,US,1,3/15/22
79544074,direct,desktop,AE,0,3/15/22
6cbd1a03,direct,desktop,US,1,3/15/22
af3025cb,direct,desktop,GB,0,3/15/22
9cc49a17,direct,desktop,GB,1,3/15/22
e3b294e0,direct,desktop,MX,0,3/15/22
d51064bc,direct,desktop,US,1,3/15/22
90a45965,direct,desktop,US,1,3/15/22
8eda4120,direct,desktop,US,1,3/15/22
0e17797d,direct,desktop,US,1,3/15/22
f6f7f42d,direct,desktop,GB,1,3/15/22
87182c08,direct,desktop,US,1,3/15/22
9d49478b,direct,desktop,IT,0,3/15/22
758e8489,direct,desktop,US,0,3/15/22
3001dda8,direct,desktop,US,1,3/15/22
7c514e15,direct,desktop,GB,0,3/15/22
5a343435,direct,desktop,DE,1,3/15/22
1.01E+12,direct,desktop,US,0,3/15/22
112b85bc,direct,desktop,US,0,3/15/22
2300f91c,direct,desktop,US,0,3/15/22
fa8a1068,direct,desktop,US,1,3/15/22
460193c2,direct,desktop,GB,1,3/15/22
087ba1cf,direct,desktop,DE,0,3/15/22
ddc2fc7e,direct,desktop,US,1,3/15/22
c0fc3ae2,direct,desktop,US,1,3/15/22
fdb201ff,direct,desktop,US,1,3/15/22
3a1b5280,direct,desktop,KR,1,3/15/22
fe9644a3,direct,desktop,SG,0,3/15/22
78dcaa46,direct,desktop,GB,0,3/15/22
1825089,direct,desktop,US,1,3/15/22
6c13702d,direct,desktop,US,1,3/15/22
ef8d1674,direct,desktop,GB,0,3/15/22
dd255a51,direct,desktop,US,1,3/15/22
139ec748,direct,desktop,DE,1,3/15/22
9f423df8,direct,desktop,US,0,3/15/22
21d69c4c,direct,desktop,US,0,11/26/22
fffbbbb2,direct,desktop,AR,0,11/26/22
7702cdde,direct,desktop,NZ,0,11/26/22
efead8d7,direct,desktop,AU,0,5/27/19
365e2733,direct,desktop,VE,0,5/27/19
c2dcaed7,direct,desktop,US,1,5/27/19
474c25fe,direct,desktop,US,0,5/27/19
34bc2da8,direct,desktop,NZ,0,5/27/19
518bcf46,direct,desktop,GB,0,5/27/19
ca9cdb07,direct,desktop,ES,0,5/27/19
3987066f,direct,desktop,ES,0,5/27/19
552f1aea,direct,desktop,BR,0,5/27/19
e5d17be9,direct,desktop,DE,0,5/27/19
52d8c32b,direct,desktop,AT,0,5/27/19
5b1a281d,direct,desktop,US,1,5/27/19
c761fc39,direct,desktop,ES,0,5/27/19
e3b87d3b,direct,desktop,US,0,5/27/19
8f8435b8,direct,desktop,MX,0,5/27/19
ab8d0e6b,direct,desktop,TW,0,5/27/19
51c8276b,direct,desktop,IE,0,5/27/19
70f77fe1,direct,desktop,EC,0,5/27/19
6cb67300,direct,desktop,US,0,5/27/19
b3411a83,direct,desktop,US,0,5/27/19
907f5da0,direct,desktop,US,0,5/27/19
c00bb2d8,direct,desktop,US,0,5/27/19
e4317671,direct,desktop,US,0,5/27/19
e37f49fe,direct,desktop,US,0,5/27/19
8e707901,direct,desktop,US,0,5/27/19
3d7ad6e6,direct,desktop,FR,0,5/27/19
d43dd219,direct,desktop,GB,0,5/27/19
f83372a7,direct,desktop,ZA,0,5/27/19
af6d381e,direct,desktop,US,0,5/27/19
4918a359,direct,desktop,PL,0,5/27/19
d2307e07,direct,desktop,US,1,2/7/20
3e0febd7,direct,desktop,US,0,2/7/20
86066028,direct,desktop,US,0,2/7/20
9.68E+60,direct,desktop,US,0,2/7/20
ba9fe1cc,direct,desktop,US,0,2/7/20
47f9a672,direct,desktop,GB,0,2/7/20
7847ff91,direct,desktop,US,0,2/7/20
f033e7b0,direct,desktop,US,0,2/7/20
149499b3,direct,desktop,CA,1,2/7/20
e61f09ff,direct,desktop,US,1,2/7/20
2d392f94,direct,desktop,JP,1,2/7/20
a06baea8,direct,desktop,AU,1,2/7/20
ba1ec290,direct,desktop,GB,1,2/7/20
e8f60168,direct,desktop,US,1,2/7/20
8ea96a2c,direct,desktop,JP,0,2/7/20
923d67ca,direct,desktop,GB,0,2/7/20
82fe2e42,direct,desktop,US,1,2/7/20
713f112d,direct,desktop,US,1,2/7/20
acd84728,direct,desktop,US,0,2/7/20
4818c3da,direct,desktop,US,0,2/7/20
78a3a526,direct,desktop,US,0,2/7/20
a9ca9076,direct,desktop,US,0,2/7/20
9239bdb0,direct,desktop,IT,0,2/7/20
8e1e1544,direct,desktop,PE,0,2/7/20
c525ff28,direct,desktop,EE,1,2/7/20
7ac84058,direct,desktop,US,1,2/7/20
eeb92c9c,direct,desktop,GB,0,2/7/20
d3461e66,direct,desktop,IE,0,2/7/20
310dff70,direct,desktop,US,1,2/7/20
00b08022,direct,desktop,IN,0,2/7/20
ed371649,direct,desktop,US,0,2/7/20
f3277213,direct,desktop,US,0,2/7/20
c17798e1,direct,desktop,US,0,2/7/20
c8c1d3a4,direct,desktop,US,0,2/7/20
5c5e1ee9,direct,desktop,US,1,2/7/20
fd4649a6,direct,desktop,DE,0,2/7/20
9bc22b3b,direct,desktop,CH,0,2/7/20
0e43024d,direct,desktop,KR,0,2/7/20
d296fd32,direct,desktop,US,1,2/7/20
da3fc7ea,direct,desktop,US,0,2/7/20
f1dd311f,direct,desktop,US,0,2/7/20
48298692,direct,desktop,US,1,2/7/20
6dec0d70,direct,desktop,AU,0,2/7/20
e0f5bd01,direct,desktop,UA,0,2/7/20
7f961b66,direct,desktop,ES,1,2/7/20
43742b2f,direct,desktop,KR,0,2/7/20
a5b0e9c6,direct,desktop,US,1,2/7/20
6f26e563,direct,desktop,US,0,2/7/20
a751cb76,direct,desktop,AU,0,2/7/20
069d4bda,direct,desktop,ES,1,2/7/20
c8f8f13a,direct,desktop,NL,0,2/7/20
979bef8e,direct,desktop,US,0,2/7/20
cbbc263a,direct,desktop,US,0,2/7/20
0287f23e,direct,desktop,RU,1,2/7/20
e3c2f2f5,direct,desktop,ES,0,2/7/20
774ba8ec,direct,desktop,JO,0,10/20/20
da0dd1f2,direct,desktop,GB,1,10/20/20
5ff6cc49,direct,desktop,US,0,10/20/20
eb4bdebc,direct,desktop,US,0,10/20/20
e0b18009,direct,desktop,ES,1,10/20/20
b94b2a09,direct,desktop,US,0,10/20/20
e16b187f,direct,desktop,UY,1,10/20/20
92eeca52,direct,desktop,CA,0,10/20/20
5cb22484,direct,desktop,IN,1,10/20/20
c500f42a,direct,desktop,ES,0,10/20/20
b2285635,direct,desktop,US,1,10/20/20
a56cc66e,direct,desktop,CA,0,10/20/20
4d7b33db,direct,desktop,AU,1,10/20/20
eb49a51c,direct,desktop,CA,0,10/20/20
9.32E+63,direct,desktop,GB,0,10/20/20
23035531,direct,desktop,IS,1,10/20/20
ebd3c89c,direct,desktop,DE,1,10/20/20
312959,direct,desktop,US,1,10/20/20
f33fae63,direct,desktop,IE,0,10/20/20
3a14a827,direct,desktop,CH,0,10/20/20
c6cc42dd,direct,desktop,DE,0,10/20/20
fd8e2fcb,direct,desktop,ES,0,10/20/20
8fced0d0,direct,desktop,US,0,10/20/20
6bb9f33f,direct,desktop,US,1,10/20/20
599da7f9,direct,desktop,US,1,10/20/20
6b358441,direct,desktop,US,0,10/20/20
d09fc296,direct,desktop,TR,0,10/20/20
3bbae417,direct,desktop,MX,0,10/20/20
76d04e98,direct,desktop,GB,1,10/20/20
43c245cb,direct,desktop,BR,1,10/20/20
c8b44aae,direct,desktop,US,1,10/20/20
a5e1a5b8,direct,desktop,CA,0,10/20/20
699c724f,direct,desktop,US,1,10/20/20
10513add,direct,desktop,US,0,10/20/20
f8bd83e4,direct,desktop,BR,1,10/20/20
a0b87181,direct,desktop,AR,0,10/20/20
d8c41b2e,direct,desktop,IE,1,10/20/20
abf97dcc,direct,desktop,ZA,1,10/20/20
d96100cd,direct,desktop,US,1,7/3/21
3eb9cd4e,direct,desktop,RU,1,7/3/21
20accb32,direct,desktop,US,0,7/3/21
c98a5478,direct,desktop,US,1,7/3/21
1bd5ab4e,direct,desktop,IE,1,7/3/21
b3a90eb6,direct,desktop,US,0,7/3/21
d66eb858,direct,desktop,US,0,7/3/21
267ed257,direct,desktop,CH,0,7/3/21
64ac1cef,direct,desktop,US,0,7/3/21
8a0a122f,direct,desktop,AU,1,7/3/21
5877e415,direct,desktop,CA,1,7/3/21
29baf8c7,direct,desktop,MX,1,7/3/21
8387c919,direct,desktop,US,0,7/3/21
6f4bce89,direct,desktop,CZ,0,7/3/21
fc813d41,direct,desktop,NZ,1,7/3/21
99c5ba34,direct,desktop,TT,0,7/3/21
a3f28ddd,direct,desktop,GB,0,7/3/21
c1b6042f,direct,desktop,DE,0,7/3/21
6e807ccd,direct,desktop,US,1,7/3/21
b8a0842d,direct,desktop,US,1,7/3/21
cc057507,direct,desktop,JP,1,7/3/21
58a66ad7,direct,desktop,AU,0,7/3/21
a41a886c,direct,desktop,TR,0,7/3/21
8a8fb002,direct,desktop,NZ,1,7/3/21
449735bd,direct,desktop,US,1,7/3/21
28e7d043,direct,desktop,US,1,7/3/21
dae919cf,direct,desktop,US,0,7/3/21
817d7a16,direct,desktop,HT,1,7/3/21
c00a5de0,direct,desktop,DE,0,7/3/21
345c247f,direct,desktop,CA,0,7/3/21
d7416f93,direct,desktop,GB,0,7/3/21
e29458d2,direct,desktop,US,1,7/3/21
b6eeb7fc,direct,desktop,TW,1,7/3/21
cf86df70,direct,desktop,GB,1,7/3/21
b54cc0a1,direct,desktop,US,0,7/3/21
754e705d,direct,desktop,US,0,7/3/21
faa40af4,direct,desktop,US,0,7/3/21
47dbf371,direct,desktop,US,0,7/3/21
6594650a,direct,desktop,FR,0,7/3/21
2f280cca,direct,desktop,US,1,7/3/21
6a9b9770,direct,desktop,US,1,7/3/21
861dcbab,direct,desktop,CA,1,7/3/21
b9cf1a2d,direct,desktop,US,1,7/3/21
35ec701b,direct,desktop,US,0,7/3/21
9693793c,direct,desktop,US,0,7/3/21
1a38bd03,direct,desktop,US,0,7/3/21
a564a264,direct,desktop,CR,1,7/3/21
085016b4,direct,desktop,US,0,7/3/21
a2fdb6f6,direct,desktop,US,0,7/3/21
d273b51f,direct,desktop,US,1,7/3/21
327e594a,direct,desktop,GB,0,7/3/21
2.74E+60,direct,desktop,US,0,3/16/22
a2437bae,direct,desktop,US,1,3/16/22
b03c910b,direct,desktop,DE,1,3/16/22
41a3243e,direct,desktop,US,1,3/16/22
562e2e2b,direct,desktop,SA,1,3/16/22
677c79fe,direct,desktop,JP,1,3/16/22
0a2ad722,direct,desktop,PT,0,3/16/22
e932eb91,direct,desktop,US,1,3/16/22
3a56f048,direct,desktop,NL,1,3/16/22
7dab1b7c,direct,desktop,BR,1,3/16/22
a5944b9c,direct,desktop,US,1,3/16/22
272c63c5,direct,desktop,BR,1,3/16/22
6c953c17,direct,desktop,US,1,3/16/22
25e56c7c,direct,desktop,PL,1,3/16/22
a4d16b7e,direct,desktop,US,1,3/16/22
7333ffb8,direct,desktop,MY,0,3/16/22
6b3edb38,direct,desktop,US,1,3/16/22
23caeacb,direct,desktop,US,1,3/16/22
303e059f,direct,desktop,GB,1,3/16/22
9bd8eade,direct,desktop,US,1,3/16/22
c230cf1a,direct,desktop,SG,1,3/16/22
fc837d3a,direct,desktop,US,1,3/16/22
0088c461,direct,desktop,SI,1,3/16/22
5d6ad1d9,direct,desktop,US,0,3/16/22
95c4829a,direct,desktop,US,0,3/16/22
d9da15d3,direct,desktop,SG,1,3/16/22
a1ad7ea2,direct,desktop,US,0,3/16/22
a2780820,direct,desktop,FR,1,3/16/22
c2962689,direct,desktop,CH,1,3/16/22
